participant,block,trial,flankers,rt
s26,3,15,neutral,0.620846986771
s26,3,16,incongruent,0.616729021072
s26,3,17,incongruent,0.665027856827
s26,3,18,neutral,0.573104143143
s26,3,19,incongruent,0.568984031677
s26,3,20,neutral,0.572760820389
s26,3,21,neutral,0.58509016037
s26,3,22,incongruent,0.484856128693
s26,3,23,neutral,0.488487958908
s26,3,24,congruent,0.496932029724
s26,3,25,incongruent,0.608997106552
s26,3,26,neutral,0.720585823059
s26,3,27,neutral,0.572520017624
s26,3,28,incongruent,0.597076892853
s26,3,29,incongruent,0.580341100693
s26,3,30,neutral,0.665006875992
s26,3,31,congruent,0.628856897354
s26,3,32,neutral,0.937082052231
s26,4,1,neutral,0.63933300972
s26,4,2,congruent,0.560606002808
s26,4,3,neutral,0.42503786087
s26,4,4,incongruent,0.580600976944
s26,4,5,neutral,0.785057067871
s26,4,6,congruent,0.469015836716
s26,4,7,neutral,0.428985834122
s26,4,8,neutral,0.473083019257
s26,4,9,neutral,0.5330119133
s26,4,10,neutral,0.561058044434
s26,4,11,neutral,0.48096203804
s26,4,12,neutral,0.552751064301
s26,4,13,incongruent,0.593043088913
s26,4,14,congruent,0.497035980225
s26,4,15,incongruent,0.469085931778
s26,4,16,neutral,0.652948856354
s26,4,17,neutral,0.557018041611
s26,4,18,incongruent,0.609038829803
s26,4,19,neutral,0.64497089386
s26,4,20,congruent,0.428632974625
s26,4,21,congruent,0.489032030106
s26,4,22,incongruent,0.496921062469
s26,4,23,neutral,0.641020059586
s26,4,24,incongruent,0.484997987747
s26,4,25,neutral,0.524883985519
s26,4,26,incongruent,0.425030946732
s26,4,27,neutral,0.512917995453
s26,4,28,congruent,0.544934988022
s26,4,29,congruent,0.536757946014
s26,4,30,congruent,0.488950014114
s26,4,31,neutral,0.440963983536
s26,4,32,incongruent,0.55263710022
s26,5,1,neutral,0.659655809402
s26,5,2,congruent,0.525022029877
s26,5,3,congruent,0.584506988525
s26,5,4,incongruent,0.757112979889
s26,5,5,congruent,0.573071956635
s26,5,6,incongruent,0.645024061203
s26,5,7,neutral,0.581086874008
s26,5,8,neutral,0.572996139526
s26,5,9,neutral,0.532502174377
s26,5,10,congruent,0.544924974442
s26,5,11,incongruent,0.768541097641
s26,5,12,congruent,0.560914993286
s26,5,13,incongruent,0.533040046692
s26,5,14,congruent,0.580963850021
s26,5,15,neutral,0.581018924713
s26,5,16,neutral,0.545029163361
s26,5,17,incongruent,0.67701792717
s26,5,19,neutral,0.517816066742
s26,5,20,neutral,0.600945949554
s26,5,21,neutral,0.596937179565
s26,5,22,congruent,0.52480506897
s26,5,23,incongruent,0.696905851364
s26,5,24,neutral,0.5529088974
s26,5,25,incongruent,0.456613063812
s26,5,26,neutral,0.588937044144
s26,5,27,congruent,0.548914909363
s26,5,28,neutral,0.645154953003
s26,5,29,neutral,0.616984128952
s26,5,30,neutral,0.57303404808
s26,5,31,neutral,0.596969127655
s26,5,32,neutral,0.64089512825
s14,1,1,incongruent,0.460402011871
s14,1,2,congruent,0.386002063751
s14,1,3,neutral,0.394070863724
s14,1,4,neutral,0.384745836258
s14,1,5,congruent,0.384131908417
s14,1,6,neutral,0.49747800827
s14,1,7,neutral,0.377961158752
s14,1,8,neutral,0.530143976212
s14,1,9,incongruent,0.550076961517
s14,1,10,neutral,0.489519119263
s14,1,11,incongruent,0.45258307457
s14,1,12,neutral,0.385137796402
s14,1,13,neutral,0.433986902237
s14,1,14,neutral,0.478120088577
s14,1,15,neutral,0.393660783768
s14,1,16,neutral,0.43388915062
s14,1,17,congruent,0.384059906006
s14,1,18,neutral,0.424722194672
s14,1,19,neutral,0.550907850266
s14,1,20,neutral,0.496745109558
s14,1,21,congruent,0.415803909302
s14,1,22,congruent,0.463613986969
s14,1,23,incongruent,0.514899969101
s14,1,24,incongruent,0.468242883682
s14,1,25,congruent,0.537088871002
s14,1,26,incongruent,0.488099813461
s14,1,27,neutral,0.485642194748
s14,1,28,incongruent,0.365088939667
s14,1,29,congruent,0.412120103836
s14,1,30,neutral,0.481372833252
s14,1,31,congruent,0.412879943848
s14,1,32,incongruent,0.450986146927
s14,2,1,neutral,0.58102107048
s14,2,2,congruent,0.377981185913
s14,2,3,congruent,0.484493017197
s14,2,4,neutral,0.416931867599
s14,2,5,neutral,0.461975097656
s14,2,6,neutral,0.385235071182
s14,2,7,congruent,0.485897064209
s14,2,8,incongruent,0.357471942902
s14,2,9,congruent,0.501056909561
s14,2,10,neutral,0.348447084427
s14,2,11,neutral,0.40144109726
s14,2,12,neutral,0.397583961487
s14,2,13,incongruent,0.450063943863
s14,2,14,incongruent,0.434012889862
s14,2,15,incongruent,0.306074857712
s14,2,16,incongruent,0.343758106232
s14,2,17,neutral,0.466122150421
s14,2,18,neutral,0.481882810593
s14,2,19,neutral,0.525903940201
s14,2,20,incongruent,0.517002820969
s14,2,21,neutral,0.569890975952
s14,2,22,neutral,0.39514708519
s14,2,23,incongruent,0.476644992828
s14,2,24,incongruent,0.33375287056
s14,2,25,congruent,0.441834926605
s14,2,26,congruent,0.413942098618
s14,2,27,neutral,0.39381814003
s14,2,28,congruent,0.497699022293
s14,2,29,neutral,0.552981853485
s14,2,30,neutral,0.42574095726
s14,2,31,neutral,0.701127052307
s14,2,32,congruent,0.405392169952
s14,3,1,incongruent,0.476084947586
s14,3,2,neutral,0.4532289505
s14,3,3,neutral,0.373934030533
s14,3,4,neutral,0.409986972809
s14,3,5,neutral,0.429939031601
s14,3,6,congruent,0.44186091423
s14,3,7,congruent,0.489733934402
s14,3,8,neutral,0.404945135117
s14,3,9,neutral,0.543745040894
s14,3,10,neutral,0.562034845352
s14,3,11,neutral,0.413822889328
s14,3,12,neutral,0.403656005859
s14,3,13,incongruent,0.797523975372
s14,3,14,congruent,0.411070108414
s14,3,15,neutral,0.34627699852
s14,3,16,congruent,0.421235084534
s14,3,17,congruent,0.470062971115
s14,3,18,incongruent,0.360423803329
s14,3,19,congruent,0.513884067535
s14,3,20,neutral,0.525920152664
s14,3,21,incongruent,0.529274940491
s14,3,22,neutral,0.521080970764
s14,3,23,incongruent,0.397471189499
s14,3,24,neutral,0.433869123459
s14,3,25,incongruent,0.433898925781
s14,3,26,neutral,0.401925086975
s14,3,27,congruent,0.545933961868
s14,3,28,incongruent,0.404917955399
s14,3,29,incongruent,0.524853944778
s14,3,30,congruent,0.412904024124
s14,3,31,neutral,0.425804138184
s14,3,32,neutral,0.490000963211
s14,4,1,congruent,0.444796085358
s14,4,2,congruent,0.413407087326
s14,4,3,neutral,0.580932855606
s14,4,4,neutral,0.55376791954
s14,4,5,neutral,0.477806091309
s14,4,6,neutral,0.498022079468
s14,4,7,neutral,0.469954967499
s14,4,8,neutral,0.445050001144
s14,4,9,neutral,0.413564920425
s14,4,10,neutral,0.400775909424
s14,4,11,neutral,0.497395038605
s14,4,12,incongruent,0.445823907852
s14,4,13,neutral,0.345920801163
s14,4,14,neutral,0.601881980896
s14,4,15,incongruent,0.525932073593
s14,4,16,neutral,0.439383029938
s14,4,17,congruent,0.508825063705
s14,4,18,congruent,0.385747909546
s14,4,19,incongruent,0.537899971008
s14,4,20,neutral,0.55380988121
s14,4,21,neutral,0.477868080139
s14,4,22,neutral,0.421933889389
s14,4,23,incongruent,0.472259998322
s14,4,24,incongruent,0.392163038254
s14,4,25,congruent,0.461169958115
s14,4,26,congruent,0.469845056534
s14,4,27,congruent,0.377946853638
s14,4,28,incongruent,0.385889053345
s14,4,29,incongruent,0.461505889893
s14,4,30,congruent,0.363550186157
s14,4,31,neutral,0.384401082993
s14,4,32,incongruent,0.41686797142
s14,5,1,neutral,0.444319009781
s14,5,2,incongruent,0.413691043854
s14,5,3,neutral,0.405919075012
s14,5,4,congruent,0.376935958862
s14,5,5,incongruent,0.372719049454
s14,5,6,neutral,0.396723985672
s14,5,7,neutral,0.367545127869
s14,5,8,neutral,0.525436162949
s14,5,9,neutral,0.525938987732
s14,5,10,congruent,0.357933044434
s14,5,11,congruent,0.441207885742
s14,5,12,neutral,0.385170936584
s14,5,13,incongruent,0.451420068741
s14,5,14,congruent,0.381170034409
s14,5,15,neutral,0.42600607872
s14,5,16,incongruent,0.489906072617
s14,5,17,neutral,0.393936157227
s14,5,18,neutral,0.417984008789
s14,5,19,neutral,0.448396205902
s14,5,20,incongruent,0.412353038788
s14,5,21,incongruent,0.488700866699
s14,5,22,congruent,0.341556072235
s14,5,23,neutral,0.49395108223
s14,5,24,neutral,0.405784845352
s14,5,25,incongruent,0.471322059631
s14,5,26,neutral,0.441426992416
s14,5,27,neutral,0.464954853058
s14,5,28,congruent,0.437059879303
s14,5,29,incongruent,0.508880138397
s14,5,30,congruent,0.441895961761
s14,5,31,congruent,0.573408842087
s14,5,32,neutral,0.421957015991
s4,1,1,incongruent,0.45689201355
s4,1,2,neutral,0.405877113342
s4,1,3,incongruent,0.413765907288
s4,1,4,neutral,0.3537068367
s4,1,5,congruent,0.409080028534
s4,1,6,neutral,0.377678155899
s4,1,7,congruent,0.422921895981
s4,1,8,congruent,0.401649951935
s4,1,9,incongruent,0.445751905441
s4,1,10,congruent,0.421651124954
s4,1,11,neutral,0.369765996933
s4,1,12,neutral,0.401726961136
s4,1,13,neutral,0.557794809341
s4,1,14,neutral,0.421737909317
s4,1,15,neutral,0.425760984421
s4,1,16,neutral,0.345656871796
s4,1,17,incongruent,0.489775896072
s4,1,18,incongruent,0.433276891708
s4,1,19,congruent,0.385698080063
s4,1,20,incongruent,0.361763000488
s4,1,21,neutral,0.491156101227
s4,1,22,incongruent,0.469325065613
s4,1,23,congruent,0.513673067093
s4,1,24,congruent,0.405611991882
s4,1,25,neutral,0.477760076523
s4,1,26,neutral,0.445801973343
s4,1,27,neutral,0.377775907516
s4,1,28,neutral,0.493798971176
s4,1,29,neutral,0.48971414566
s4,1,30,incongruent,0.46996307373
s4,1,31,congruent,0.441794872284
s4,1,32,neutral,0.381511926651
s4,2,1,neutral,0.508766174316
s4,2,2,congruent,0.405742168427
s4,2,3,congruent,0.437725067139
s4,2,4,neutral,0.445713996887
s4,2,5,congruent,0.377784967422
s4,2,6,incongruent,0.421749830246
s4,2,7,congruent,0.365787982941
s4,2,8,incongruent,0.341871023178
s4,2,9,neutral,0.44185090065
s4,2,10,incongruent,0.589781045914
s4,2,11,neutral,0.433790922165
s4,2,12,neutral,0.413774967194
s4,2,13,incongruent,0.397623062134
s4,2,14,incongruent,0.43381690979
s4,2,15,congruent,0.401752948761
s4,2,16,congruent,0.461730003357
s4,2,17,neutral,0.389382123947
s4,2,18,neutral,0.365746974945
s4,2,19,neutral,0.385761022568
s4,2,20,neutral,0.461826086044
s4,2,21,neutral,0.365909814835
s4,2,22,neutral,0.441690921783
s4,2,23,neutral,0.353860855103
s4,2,24,neutral,0.505813121796
s4,2,25,neutral,0.397305011749
s4,2,26,incongruent,0.429371833801
s4,2,27,neutral,0.441792011261
s4,2,28,incongruent,0.453134059906
s4,2,29,neutral,0.433718919754
s4,2,30,congruent,0.426298141479
s4,2,31,congruent,0.437766075134
s4,2,32,incongruent,0.433633089066
s4,3,1,neutral,0.528393030167
s4,3,2,congruent,0.377787828445
s4,3,3,incongruent,0.357726097107
s4,3,4,neutral,0.429814815521
s4,3,5,incongruent,0.469815015793
s4,3,6,incongruent,0.489750146866
s4,3,7,incongruent,0.489786148071
s4,3,8,congruent,0.385596036911
s4,3,9,neutral,0.481250047684
s4,3,10,neutral,0.401684045792
s4,3,11,congruent,0.377743005753
s4,3,12,neutral,0.433675050735
s4,3,13,neutral,0.341679811478
s4,3,14,incongruent,0.35768198967
s4,3,15,neutral,0.513782024384
s4,3,16,congruent,0.433734893799
s4,3,17,incongruent,0.469774961472
s4,3,18,congruent,0.37783908844
s4,3,19,neutral,0.453387975693
s4,3,20,congruent,0.357187986374
s4,3,21,neutral,0.477720975876
s4,3,22,neutral,0.361740112305
s4,3,23,neutral,0.43382191658
s4,3,24,incongruent,0.345687150955
s4,3,25,incongruent,0.445724010468
s4,3,26,neutral,0.521816015244
s4,3,27,neutral,0.377751111984
s4,3,28,neutral,0.433827877045
s4,3,29,neutral,0.357753038406
s4,3,30,neutral,0.385223150253
s4,3,31,congruent,0.36176609993
s4,3,32,congruent,0.413772106171
s4,4,1,congruent,0.528932094574
s4,4,2,neutral,0.449490070343
s4,4,3,neutral,0.469631910324
s4,4,4,incongruent,0.469707012177
s4,4,5,neutral,0.489766836166
s4,4,6,incongruent,0.357663869858
s4,4,7,incongruent,0.481640100479
s4,4,8,congruent,0.421684026718
s4,4,9,neutral,0.361768960953
s4,4,10,incongruent,0.401724815369
s4,4,11,congruent,0.341758012772
s4,4,12,incongruent,0.405875921249
s4,4,13,neutral,0.365812063217
s4,4,14,neutral,0.385488033295
s4,4,15,congruent,0.357774972916
s4,4,16,neutral,0.397269010544
s4,4,17,incongruent,0.377909898758
s4,4,18,neutral,0.373703956604
s4,4,19,congruent,0.409879922867
s4,4,20,neutral,0.457787036896
s4,4,21,neutral,0.489717960358
s4,4,22,neutral,0.43367099762
s4,4,23,neutral,0.393717050552
s4,4,24,neutral,0.405748844147
s4,4,25,congruent,0.397279024124
s4,4,26,congruent,0.373672008514
s4,4,27,incongruent,0.369751930237
s4,4,28,neutral,0.449825048447
s4,4,29,congruent,0.417668819427
s4,4,30,neutral,0.457771062851
s4,4,31,neutral,0.389500141144
s4,4,32,incongruent,0.429313898087
s4,5,1,neutral,0.460397005081
s4,5,2,congruent,0.34166097641
s4,5,3,congruent,0.373620033264
s4,5,4,neutral,0.361585140228
s4,5,5,congruent,0.401890993118
s4,5,6,incongruent,0.397392034531
s4,5,7,incongruent,0.349777936935
s4,5,8,neutral,0.377790927887
s4,5,9,congruent,0.37770485878
s4,5,10,congruent,0.413699865341
s4,5,11,neutral,0.465811014175
s4,5,12,incongruent,0.425635099411
s4,5,13,neutral,0.405807971954
s4,5,14,neutral,0.377556085587
s4,5,15,neutral,0.405702829361
s4,5,16,incongruent,0.357722997665
s4,5,17,congruent,0.393704175949
s4,5,18,congruent,0.376863002777
s4,5,19,incongruent,0.469678163528
s4,5,20,congruent,0.349837064743
s4,5,21,neutral,0.369699954987
s4,5,22,neutral,0.433656930923
s4,5,23,incongruent,0.357823133469
s4,5,24,neutral,0.385752916336
s4,5,25,neutral,0.42166686058
s4,5,26,neutral,0.357650995255
s4,5,27,neutral,0.441777944565
s4,5,28,neutral,0.341802835464
s4,5,29,incongruent,0.377785921097
s4,5,30,incongruent,0.657840013504
s4,5,31,neutral,0.357280015945
s4,5,32,neutral,0.553788900375
s10,1,1,congruent,0.404368877411
s10,1,2,neutral,0.373599052429
s10,1,3,neutral,0.45271897316
s10,1,4,congruent,0.365599870682
s10,1,5,neutral,0.361644029617
s10,1,6,congruent,0.385647773743
s10,1,7,congruent,0.433547973633
s10,1,8,neutral,0.421659946442
s10,1,9,neutral,0.553591012955
s10,1,10,incongruent,0.572950124741
s10,1,11,incongruent,0.525787115097
s10,1,12,neutral,0.589412927628
s10,1,13,neutral,0.50953578949
s10,1,14,neutral,0.541270971298
s10,1,15,congruent,0.573547840118
s10,1,16,incongruent,0.477072000504
s10,1,17,neutral,0.473425149918
s10,1,18,neutral,0.497289896011
s10,1,19,congruent,0.40157699585
s10,1,20,incongruent,0.609158039093
s10,1,21,neutral,0.377547979355
s10,1,22,neutral,0.517661094666
s10,1,23,incongruent,0.489707946777
s10,1,24,neutral,0.48074388504
s10,1,25,neutral,0.465672016144
s10,1,26,neutral,0.433204889297
s10,1,27,incongruent,0.301630020142
s10,1,28,neutral,0.609687805176
s10,1,29,incongruent,0.409734010696
s10,1,30,congruent,0.521358013153
s10,1,31,incongruent,0.50158905983
s10,1,32,congruent,0.461734056473
s10,2,1,congruent,0.551851987839
s10,2,2,neutral,0.553625106812
s10,2,3,incongruent,0.505688905716
s10,2,4,neutral,0.585652828217
s10,2,5,incongruent,0.569530963898
s10,2,6,neutral,0.497713088989
s10,2,7,incongruent,0.553672075272
s10,2,8,congruent,0.529253005981
s10,2,9,neutral,0.597615003586
s10,2,10,neutral,0.469711065292
s10,2,11,neutral,0.497265100479
s10,2,12,congruent,0.433376073837
s10,2,13,neutral,0.397110939026
s10,2,14,neutral,0.421753883362
s10,2,15,neutral,0.585724115372
s10,2,16,incongruent,0.513703107834
s10,2,17,congruent,0.565412044525
s10,2,18,congruent,0.497750043869
s10,2,19,congruent,0.489548921585
s10,2,20,incongruent,0.637270927429
s10,2,21,incongruent,0.469593048096
s10,2,22,congruent,0.525648117065
s10,2,23,neutral,0.49763917923
s10,2,24,neutral,0.629523038864
s10,2,25,neutral,0.409730911255
s10,2,26,neutral,0.480667114258
s10,2,27,congruent,0.377676010132
s10,2,28,neutral,0.525641918182
s10,2,29,neutral,0.489230155945
s10,2,30,incongruent,0.461686849594
s10,2,31,neutral,0.421536922455
s10,2,32,incongruent,0.561745882034
s10,3,1,neutral,0.496591806412
s10,3,2,congruent,0.377799987793
s10,3,3,neutral,0.533591985703
s10,3,4,incongruent,0.525452136993
s10,3,5,neutral,0.469571113586
s10,3,6,neutral,0.593686103821
s10,3,7,congruent,0.376450061798
s10,3,8,neutral,0.665078163147
s10,3,9,incongruent,0.553727149963
s10,3,10,neutral,0.489523172379
s10,3,11,congruent,0.521716117859
s10,3,12,neutral,0.581448793411
s10,3,13,neutral,0.441600084305
s10,3,14,congruent,0.389813184738
s10,3,15,incongruent,0.349786996841
s10,3,16,incongruent,0.449315786362
s10,3,17,neutral,0.481386899948
s10,3,18,neutral,0.497760057449
s10,3,19,incongruent,0.569292068481
s10,3,20,congruent,0.517712831497
s10,3,21,neutral,0.441561937332
s10,3,22,congruent,0.45367193222
s10,3,23,neutral,0.573678970337
s10,3,24,neutral,0.505654096603
s10,3,25,congruent,0.449695825577
s10,3,26,neutral,0.553194046021
s10,3,27,neutral,0.481615066528
s10,3,28,neutral,0.517381906509
s10,3,29,incongruent,0.449628829956
s10,3,30,incongruent,0.496178150177
s10,3,31,incongruent,0.477591991425
s10,3,32,congruent,0.397806882858
s10,4,1,neutral,0.628384113312
s10,4,2,neutral,0.373613834381
s10,4,3,incongruent,0.497164011002
s10,4,4,congruent,0.501754999161
s10,4,5,neutral,0.493738174438
s10,4,6,neutral,0.46163392067
s10,4,7,congruent,0.445617198944
s10,4,8,congruent,0.449485063553
s10,4,9,neutral,0.525677919388
s10,4,10,neutral,0.481195926666
s10,4,11,incongruent,0.549736976624
s10,4,12,neutral,0.509217977524
s10,4,13,incongruent,0.533597946167
s10,4,14,neutral,0.44460105896
s10,4,15,incongruent,0.505496025085
s10,4,16,incongruent,0.497223854065
s10,4,17,congruent,0.649573087692
s10,4,18,incongruent,0.569609880447
s10,4,19,incongruent,0.452378034592
s10,4,20,congruent,0.421727895737
s10,4,21,neutral,0.453576087952
s10,4,22,neutral,0.421581029892
s10,4,23,neutral,0.517395019531
s10,4,24,congruent,0.51309800148
s10,4,25,neutral,0.573740005493
s10,4,26,neutral,0.529726028442
s10,4,27,neutral,0.549258947372
s10,4,28,congruent,0.557133197784
s10,4,29,congruent,0.689297914505
s10,4,30,incongruent,0.473604917526
s10,4,31,neutral,0.441217184067
s10,4,32,neutral,0.485691785812
s10,5,1,congruent,0.520725011826
s10,5,2,neutral,0.425606966019
s10,5,3,congruent,0.469666004181
s10,5,4,neutral,0.449662923813
s10,5,5,neutral,0.508771181107
s10,5,6,incongruent,0.481596946716
s10,5,7,incongruent,0.553141832352
s10,5,8,incongruent,0.521065950394
s10,5,9,neutral,0.489603042603
s10,5,10,congruent,0.397561073303
s10,5,11,congruent,0.53364109993
s10,5,12,neutral,0.629655122757
s10,5,13,neutral,0.485688924789
s10,5,14,neutral,0.508520126343
s10,5,15,congruent,0.497127056122
s10,5,17,neutral,0.730520963669
s10,5,18,incongruent,0.481637001038
s10,5,19,neutral,0.536985874176
s10,5,20,incongruent,0.569608926773
s10,5,21,incongruent,0.433630943298
s10,5,22,neutral,0.561085939407
s10,5,23,neutral,0.425610780716
s10,5,24,neutral,0.432486057281
s10,5,25,neutral,0.461681842804
s10,5,26,congruent,0.465224027634
s10,5,27,incongruent,0.461364984512
s10,5,28,incongruent,0.34890794754
s10,5,29,neutral,0.377646207809
s10,5,30,neutral,0.36971282959
s10,5,31,congruent,0.329720020294
s10,5,32,congruent,0.405342102051
s6,1,1,incongruent,0.47963309288
s6,1,2,neutral,0.468598127365
s6,1,3,congruent,0.384648084641
s6,1,4,neutral,0.413058996201
s6,1,5,congruent,0.453037977219
s6,1,6,incongruent,0.469108819962
s6,1,7,neutral,0.524756908417
s6,1,8,incongruent,0.349030017853
s6,1,9,neutral,0.365066051483
s6,1,10,neutral,0.0611000061035
s6,1,11,congruent,0.533076047897
s6,1,12,neutral,0.349072217941
s6,1,13,congruent,0.712996959686
s6,1,14,neutral,0.349079847336
s6,1,15,incongruent,0.489041090012
s6,1,16,neutral,0.493026018143
s6,1,17,incongruent,0.637130022049
s6,1,18,neutral,0.437040090561
s6,1,19,neutral,0.401166915894
s6,1,20,incongruent,0.321071863174
s6,1,21,neutral,0.592811107635
s6,1,22,congruent,0.405125141144
s6,1,23,neutral,0.436985015869
s6,1,24,congruent,0.376924037933
s6,1,25,neutral,0.41713309288
s6,1,26,incongruent,0.505286931992
s6,1,27,congruent,0.5611140728
s6,1,28,neutral,0.556537866592
s6,1,29,neutral,0.625100135803
s6,1,30,incongruent,0.537117004395
s6,1,31,congruent,0.381102085114
s6,1,32,neutral,0.488550901413
s6,2,1,congruent,0.363778114319
s6,2,2,neutral,0.504832029343
s6,2,3,neutral,0.600860834122
s6,2,4,congruent,0.397064208984
s6,2,5,neutral,0.456759214401
s6,2,6,incongruent,0.356903076172
s6,2,7,neutral,0.498154163361
s6,2,8,incongruent,0.393152952194
s6,2,9,neutral,0.385009050369
s6,2,10,incongruent,0.416943073273
s6,2,11,incongruent,0.412991046906
s6,2,12,incongruent,0.497042894363
s6,2,13,neutral,0.980535030365
s6,2,14,incongruent,0.58913898468
s6,2,15,neutral,0.468981981277
s6,2,16,incongruent,0.469175815582
s6,2,17,neutral,0.445015907288
s6,2,18,incongruent,0.62495803833
s6,2,19,neutral,0.553071022034
s6,2,20,congruent,0.389019966125
s6,2,21,congruent,0.357091903687
s6,2,22,congruent,0.377135038376
s6,2,23,neutral,0.372162103653
s6,2,24,neutral,0.537003040314
s6,2,25,neutral,0.392571926117
s6,2,26,neutral,0.398190021515
s6,2,27,congruent,0.356439113617
s6,2,28,congruent,0.33708190918
s6,2,29,neutral,0.453019142151
s6,2,30,neutral,0.485080957413
s6,2,31,neutral,0.437133073807
s6,2,32,congruent,0.176707029343
s6,3,1,congruent,0.819685935974
s6,3,2,neutral,0.544545173645
s6,3,3,neutral,0.392991065979
s6,3,4,congruent,0.424922943115
s6,3,5,incongruent,0.485212802887
s6,3,6,congruent,0.889036893845
s6,3,7,neutral,0.47309589386
s6,3,8,congruent,0.357025146484
s6,3,9,neutral,0.337093114853
s6,3,10,neutral,0.377127885818
s6,3,11,incongruent,0.636966943741
s6,3,12,incongruent,0.397003173828
s6,3,13,neutral,0.569202184677
s6,3,14,neutral,0.441061973572
s6,3,15,neutral,0.368973970413
s6,3,16,neutral,0.505087852478
s6,3,17,neutral,0.853068113327
s6,3,18,congruent,0.424786090851
s6,3,19,congruent,0.492998123169
s6,3,20,incongruent,0.340964078903
s6,3,21,neutral,0.313068151474
s6,3,22,neutral,0.485089063644
s6,3,23,incongruent,0.384793996811
s6,3,24,neutral,0.324992179871
s6,3,25,neutral,0.364957809448
s6,3,26,incongruent,0.853197097778
s6,3,27,congruent,0.568764209747
s6,3,28,incongruent,0.461183071136
s6,3,29,neutral,0.481134176254
s6,3,30,congruent,0.35257601738
s6,3,31,incongruent,0.381002187729
s6,3,32,neutral,0.469972848892
s6,4,1,neutral,0.503163099289
s6,4,2,neutral,0.593093156815
s6,4,3,neutral,0.393118143082
s6,4,4,neutral,0.388680934906
s6,4,5,incongruent,0.541213989258
s6,4,6,congruent,0.51701593399
s6,4,7,neutral,0.481033086777
s6,4,8,incongruent,0.273057937622
s6,4,9,neutral,0.337149858475
s6,4,10,incongruent,0.412917137146
s6,4,11,congruent,0.413081884384
s6,4,12,neutral,0.917152881622
s6,4,13,neutral,0.592484951019
s6,4,14,incongruent,0.776995897293
s6,4,15,incongruent,0.692615032196
s6,4,16,neutral,0.768703937531
s6,4,17,congruent,0.46895980835
s6,4,18,incongruent,0.357016086578
s6,4,19,congruent,0.457026958466
s6,4,20,neutral,0.608281135559
s6,4,21,neutral,0.424906015396
s6,4,22,neutral,0.469066143036
s6,4,23,congruent,0.421131849289
s6,4,24,incongruent,0.54510807991
s6,4,25,neutral,0.444980859756
s6,4,26,congruent,0.365042924881
s6,4,27,neutral,0.265159130096
s6,4,28,congruent,0.393123865128
s6,4,29,congruent,0.373957157135
s6,4,30,neutral,0.49763584137
s6,4,31,incongruent,0.64462184906
s6,4,32,neutral,0.529099941254
s6,5,1,neutral,0.491673946381
s6,5,2,neutral,0.464808940887
s6,5,3,congruent,0.576907157898
s6,5,4,incongruent,0.508965969086
s6,5,5,congruent,0.449046850204
s6,5,6,neutral,0.497048854828
s6,5,7,neutral,0.5524289608
s6,5,8,neutral,0.416604995728
s6,5,9,neutral,0.377004146576
s6,5,10,neutral,0.440985918045
s6,5,11,neutral,0.421066045761
s6,5,12,neutral,0.393024921417
s6,5,13,incongruent,0.461000919342
s6,5,14,congruent,0.349151849747
s6,5,15,incongruent,0.412994861603
s6,5,16,neutral,0.481006860733
s6,5,17,incongruent,0.517055034637
s6,5,18,neutral,0.633142948151
s6,5,19,incongruent,0.437063932419
s6,5,20,incongruent,0.521189212799
s6,5,21,neutral,0.581243991852
s6,5,22,congruent,0.380926847458
s6,5,23,neutral,0.493035793304
s6,5,24,neutral,0.452939033508
s6,5,25,neutral,0.452539920807
s6,5,26,congruent,0.497021913528
s6,5,27,congruent,0.437176942825
s6,5,28,neutral,0.548627138138
s6,5,29,incongruent,0.61700296402
s6,5,30,congruent,0.420918941498
s6,5,31,incongruent,0.405055999756
s6,5,32,congruent,0.46098780632
s23,1,1,neutral,0.945057868958
s23,1,2,neutral,0.60596203804
s23,1,3,congruent,0.565883874893
s23,1,4,incongruent,0.397364139557
s23,1,5,incongruent,0.505737066269
s23,1,6,incongruent,0.597790002823
s23,1,7,neutral,0.593559026718
s23,1,8,incongruent,0.513876914978
s23,1,9,congruent,0.564060926437
s23,1,10,congruent,0.536558866501
s23,1,11,incongruent,0.561319112778
s23,1,12,congruent,0.397998809814
s23,1,13,neutral,0.421602964401
s23,1,14,neutral,0.560995101929
s23,1,15,neutral,0.424785137177
s23,1,16,neutral,0.625567913055
s23,1,17,incongruent,0.502086877823
s23,1,18,congruent,0.63794708252
s23,1,19,neutral,0.549988031387
s23,1,20,neutral,0.471273183823
s23,1,21,congruent,0.505868911743
s23,1,22,congruent,0.713264942169
s23,1,23,neutral,0.545866966248
s23,1,24,neutral,0.581962108612
s23,1,25,neutral,0.567776918411
s23,1,26,incongruent,0.617862939835
s23,1,27,neutral,0.657981872559
s23,1,28,neutral,0.529850006104
s23,1,29,incongruent,0.589879989624
s23,1,30,neutral,0.488614082336
s23,1,31,neutral,0.700981855392
s23,1,32,congruent,0.517460823059
s23,2,1,incongruent,0.768671035767
s23,2,2,incongruent,0.568102836609
s23,2,3,congruent,0.381900072098
s23,2,4,neutral,0.437914133072
s23,2,5,neutral,0.453768014908
s23,2,6,incongruent,0.62139582634
s23,2,7,congruent,0.497925043106
s23,2,8,neutral,0.541863918304
s23,2,9,incongruent,0.441909074783
s23,2,10,congruent,0.953989028931
s23,2,11,neutral,0.78196811676
s23,2,12,incongruent,0.581977844238
s23,2,13,incongruent,0.581521987915
s23,2,14,neutral,0.589988946915
